Wavelength Ref(90)     Ref(60)   Ref(45)     Ref(30)    TotErr(90)   TotErr(60)	 TotErr(45)  TotErr(30)
485.217    0.943487    0.649388  0.545231    0.524662    0.0157275    0.0155952  0.015548     0.0155387
485.571    0.947       0.753545  0.639223    0.616463    0.0161822    0.0160995  0.0160504    0.0160406
485.925    1.08582     0.950062  0.806112    0.787167    0.0176334    0.0175544  0.0174702    0.0174591
486.279    1.03391     0.826081  0.708147    0.712008    0.0171434    0.0169663  0.0168649    0.0168682
486.632    1.0019      0.712572  0.612164    0.61745     0.0182019    0.0179241  0.0178267    0.0178318
486.986    1.01122     0.728228  0.623259    0.61595     0.0166374    0.0162861  0.0161538    0.0161445
487.34     0.994937    0.742455  0.631672    0.624475    0.0160475    0.0156722  0.0155047    0.0154937
487.694    0.984264    0.715577  0.609546    0.608846    0.0193423    0.0189878  0.0188461    0.0188452
488.047    0.969337    0.702543  0.599609    0.590133    0.0193594    0.0189993  0.0188586    0.0188456
488.401    0.97311     0.703802  0.597428    0.588784    0.0163912    0.0159613  0.0157882    0.0157741
488.754    0.969496    0.710723  0.605216    0.59103     0.0186989    0.0183335  0.0181824    0.018162
489.108    0.976996    0.708397  0.611763    0.59973     0.0194232    0.0190479  0.0189111    0.018894
489.461    0.980505    0.718074  0.609075    0.600621    0.0168735    0.0164414  0.0162586    0.0162443
489.815    0.979273    0.713258  0.605267    0.594794    0.0182046    0.0177897  0.0176184    0.0176017
490.168    0.969641    0.699853  0.598478    0.583514    0.0188466    0.01845    0.0182987    0.0182763
490.522    0.977435    0.706852  0.596429    0.586281    0.0204109    0.0200467  0.0198961    0.0198822
490.875    0.9773      0.706042  0.604372    0.590512    0.0209889    0.0206331  0.0204981    0.0204796
491.228    0.976138    0.714181  0.607336    0.597205    0.0186005    0.018208   0.0180455    0.01803
491.581    0.968891    0.699963  0.594489    0.582647    0.0199789    0.0196089  0.0194619    0.0194453
491.935    0.986599    0.712189  0.606245    0.593321    0.0205544    0.0201856  0.0200414    0.0200237
492.288    0.971416    0.705348  0.602849    0.590756    0.01863      0.0182322  0.0180766    0.0180582
492.641    0.971481    0.703152  0.597506    0.587326    0.0171608    0.0167294  0.0165564    0.0165397
492.994    0.959794    0.695136  0.594862    0.583087    0.0185272    0.0181361  0.0179857    0.017968
493.347    0.979505    0.698811  0.598175    0.585905    0.0156018    0.0151127  0.0149335    0.0149115
493.7      0.971113    0.705035  0.59655     0.589149    0.0179476    0.0175506  0.0173862    0.0173749
494.053    0.975117    0.702627  0.602113    0.589712    0.0175904    0.0171725  0.0170158    0.0169963
494.406    0.981293    0.717777  0.620767    0.598839    0.0167176    0.0162806  0.0161167    0.0160794
494.759    0.990101    0.712049  0.612446    0.600932    0.0187518    0.018322   0.0181656    0.0181474
495.111    0.957762    0.681897  0.577985    0.572016    0.0173739    0.0169347  0.0167663    0.0167565
495.464    0.94955     0.673681  0.575891    0.559305    0.0188198    0.0184492  0.018316     0.0182933
495.817    0.961968    0.691819  0.587325    0.569046    0.0188669    0.0185256  0.0183919    0.0183684
496.169    0.992383    0.730396  0.628115    0.612962    0.0179851    0.0176182  0.0174729    0.0174513
496.522    0.990423    0.738613  0.635193    0.62143     0.018128     0.0177503  0.0175928    0.0175717
496.875    0.978966    0.724828  0.619577    0.613869    0.0179616    0.0175468  0.0173721    0.0173626
497.227    0.962633    0.694365  0.597335    0.584451    0.0172856    0.0168231  0.0166526    0.0166299
497.58     0.973352    0.69267   0.594536    0.584096    0.0174221    0.0169356  0.0167621    0.0167436
497.932    0.972417    0.700901  0.595433    0.585127    0.0194679    0.0190554  0.0188927    0.0188767
498.285    0.967068    0.69459   0.590963    0.585113    0.0207419    0.0203593  0.0202119    0.0202035
498.637    0.967515    0.683615  0.586506    0.573864    0.0193827    0.0189751  0.0188336    0.0188151
498.989    0.965731    0.696524  0.593031    0.576977    0.0185925    0.0182011  0.0180484    0.0180246
499.342    0.980482    0.707062  0.60135     0.591935    0.0189277    0.0185369  0.0183836    0.0183698
499.694    0.983438    0.721327  0.614242    0.596946    0.0212814    0.0209354  0.0207924    0.0207692
500.046    0.982659    0.703309  0.60725     0.59814     0.0165627    0.0160684  0.0158949    0.0158783
500.398    0.959163    0.68143   0.580876    0.565009    0.0204747    0.0200981  0.01996      0.0199381
500.751    0.971159    0.690091  0.588656    0.570115    0.0162236    0.0157566  0.0155846    0.015553
501.103    0.967494    0.699044  0.595117    0.579992    0.0199597    0.0195972  0.0194551    0.0194343
501.455    0.971759    0.707389  0.602942    0.589193    0.0180588    0.0176651  0.0175071    0.0174862
501.807    0.968617    0.696953  0.596905    0.582037    0.0194986    0.0191231  0.018983     0.0189621
502.159    0.979682    0.700698  0.599286    0.584337    0.0192271    0.0188357  0.0186915    0.0186701
502.511    0.974905    0.703212  0.599326    0.581846    0.0183568    0.017956   0.0178004    0.0177741
502.862    0.989977    0.699091  0.601711    0.58801     0.0191144    0.0187006  0.0185599    0.0185401
503.214    0.984769    0.712768  0.60872     0.599313    0.0190682    0.0186704  0.018516     0.018502
503.566    0.988688    0.718945  0.612317    0.598315    0.0168034    0.0163377  0.01615      0.0161252
503.918    0.969913    0.695639  0.59592     0.591765    0.0186221    0.0181845  0.0180227    0.0180159
504.27     0.971748    0.690559  0.587171    0.579899    0.0201696    0.0197583  0.0196049    0.019594
504.621    0.978337    0.701016  0.597728    0.584949    0.0191313    0.0187026  0.0185404    0.0185202
504.973    0.98207     0.706585  0.604467    0.599272    0.0175508    0.0170764  0.0168971    0.0168879
505.324    0.971615    0.688265  0.592391    0.577458    0.017796     0.017318   0.0171533    0.0171275
505.676    0.975998    0.683784  0.582765    0.573696    0.0177218    0.0172441  0.0170758    0.0170606
506.027    0.972644    0.703316  0.592259    0.579964    0.018672     0.018259  0.0180859     0.0180667
506.379    0.984009    0.72417   0.620806    0.609865    0.0162099    0.0157195  0.01552      0.0154988
506.73     0.974826    0.706834  0.60643     0.597857    0.0199874    0.0195609  0.0193987    0.0193848
507.082    0.971327    0.684623  0.583379    0.577298    0.0205747    0.0201394  0.0199834    0.019974
507.433    0.96898     0.680175  0.577375    0.569692    0.0205773    0.0201516  0.019998     0.0199864
507.784    0.978695    0.708793  0.595521    0.589452    0.0192728    0.0188537  0.018675     0.0186654
508.136    0.984068    0.708467  0.603856    0.592149    0.0188283    0.0183785  0.0182048    0.0181853
508.487    0.978322    0.706628  0.600497    0.59254     0.0221291    0.0217497  0.0215997    0.0215885
508.838    0.971295    0.699939  0.599298    0.585528    0.0193911    0.0189452  0.0187771    0.018754
509.189    0.975449    0.694584  0.596434    0.582511    0.015273     0.0146816  0.0144693    0.0144389
509.54     0.968787    0.69019   0.587051    0.573578    0.0187808    0.0183179  0.0181435    0.0181206
509.891    0.977849    0.702766  0.602232    0.588417    0.0169221    0.0164026  0.0162086    0.0161818
510.242    0.969374    0.693144  0.588849    0.579581    0.0193241    0.018872   0.0186985    0.018683
510.593    0.97125     0.700044  0.595394    0.585413    0.0209497    0.0205355  0.0203734    0.0203579
510.944    0.97891     0.702133  0.599297    0.587409    0.0193026    0.0188361  0.0186598    0.0186393
511.295    0.976007    0.710632  0.602468    0.58774     0.0186466    0.0181693  0.0179711    0.0179439
511.646    0.986319    0.704054  0.599195    0.594081    0.0200736    0.0195859  0.0194015    0.0193925
511.996    0.973105    0.686466  0.591003    0.580436    0.0179967    0.0174483  0.0172618    0.0172411
512.347    0.971971    0.689875  0.584495    0.573224    0.0186053    0.0180918  0.0178962    0.0178751
512.698    0.977859    0.705398  0.601638    0.586292    0.0188566    0.0183699  0.0181811    0.018153
513.049    0.971442    0.691223  0.590755    0.576808    0.0164768    0.015899   0.0156866    0.0156569
513.399    0.98425     0.697299  0.602273    0.592329    0.0166783    0.0160771  0.0158729    0.0158514
513.75     0.974049    0.691052  0.596547    0.584232    0.0201435    0.0196601  0.0194959    0.0194744
514.1      0.97641     0.702293  0.601888    0.591636    0.0188039    0.0182923  0.0181014    0.0180817
514.451    0.983726    0.711998  0.612144    0.597328    0.0173957    0.0168173  0.0165997    0.0165672
514.801    0.983941    0.699091  0.605808    0.587016    0.0177408    0.0171371  0.0169348    0.0168937
515.152    0.979387    0.68526   0.59151     0.571623    0.0184432    0.0178596  0.0176695    0.017629
515.502    0.961429    0.684356  0.582014    0.570263    0.0183157    0.0177827  0.0175818    0.0175586
515.852    0.973275    0.688071  0.590508    0.580616    0.0177278    0.0171704  0.0169755    0.0169556
516.202    0.978877    0.697104  0.593269    0.576231    0.018014     0.017473   0.0172693    0.0172357
516.553    0.982064    0.704984  0.610065    0.593336    0.0190395    0.0185256  0.0183463    0.0183145
516.903    0.976321    0.706003  0.607619    0.593251    0.0189829    0.0184649  0.0182727    0.0182445
517.253    0.982408    0.704427  0.601295    0.592762    0.0205294    0.0200209  0.019829     0.019813
517.603    0.977877    0.702523  0.595067    0.583978    0.0187711    0.0182115  0.0179884    0.0179652
517.953    0.958446    0.687834  0.581181    0.576116    0.0182       0.0176451  0.0174215    0.0174108
518.303    0.978137    0.686859  0.579736    0.570261    0.0218789    0.0214002  0.0212214    0.0212055
518.653    0.963685    0.694241  0.587592    0.576749    0.0211005    0.0206552  0.0204763    0.020458
519.003    0.978316    0.712218  0.609867    0.58666     0.0192724    0.0187813  0.0185889    0.018545
519.353    0.992164    0.729305  0.618873    0.611207    0.0181341    0.0175832  0.0173465    0.01733
519.703    0.997213    0.726812  0.615483    0.600697    0.0183521    0.017758   0.0175076    0.017474
520.052    0.977612    0.695644  0.591295    0.583457    0.0170261    0.0163538  0.0160978    0.0160784
520.402    0.973328    0.687995  0.593967    0.573664    0.0189023    0.0182949  0.0180902    0.0180457
520.752    0.970071    0.692669  0.592772    0.585886    0.0182993    0.0177024  0.0174824    0.0174672
521.102    0.968901    0.703531  0.598988    0.5947      0.017129     0.0165135  0.0162647    0.0162544
521.451    0.975749    0.708982  0.604838    0.589604    0.0187188    0.0181366  0.0179041    0.0178698
521.801    0.971352    0.693444  0.585045    0.581973    0.0181857    0.0175637  0.017315     0.0173079
522.15     0.97279     0.69      0.588267    0.576318    0.0167095    0.0160273  0.0157747    0.0157447
522.5      0.96347     0.698241  0.588843    0.584245    0.0169939    0.0163814  0.016122     0.0161111
522.849    0.974581    0.70069   0.596026    0.588495    0.0203588    0.0198308  0.0196253    0.0196104
523.199    0.974843    0.686298  0.582392    0.568954    0.0179414    0.0173239  0.0170961    0.0170664
523.548    0.981712    0.69571   0.596378    0.579943    0.0182973    0.0177007  0.0174888    0.0174535
523.897    0.98076     0.705075  0.593389    0.583913    0.0198044    0.0192767  0.0190588    0.0190402
524.246    0.994495    0.710333  0.605812    0.594959    0.0200531    0.0194935  0.0192836    0.0192617
524.596    0.987226    0.719609  0.605666    0.599136    0.0203035    0.0197662  0.0195329    0.0195195
524.945    0.967169    0.685144  0.589149    0.579051    0.0208779    0.0203349  0.0201467    0.0201268
525.294    0.975465    0.690111  0.590689    0.580903    0.0170943    0.01642    0.0161785    0.0161545
525.643    0.974622    0.698286  0.58912     0.579685    0.018429     0.0178241  0.0175794    0.0175581
525.992    0.977832    0.695194  0.593569    0.591077    0.0203552    0.0197991  0.0195954    0.0195903
526.341    0.965918    0.687515  0.58718     0.576238    0.0201919    0.0196484  0.0194488    0.0194269
526.69     0.979906    0.700735  0.599343    0.589338    0.0200363    0.0194756  0.019268     0.0192474
527.039    0.987543    0.709459  0.602634    0.595611    0.0205595    0.0200058  0.019789     0.0197747
527.388    0.962134    0.698058  0.591623    0.581803    0.0201883    0.0196466  0.0194239    0.0194033
527.737    0.953654    0.666814  0.573664    0.552451    0.0194107    0.0188297  0.0186372    0.0185931
528.086    0.970648    0.671976  0.573342    0.558491    0.0228877    0.0224086  0.0222481    0.0222238
528.434    0.982847    0.693143  0.589903    0.577686    0.0167724    0.0161594  0.0159353    0.0159085
528.783    0.985251    0.720838  0.616316    0.600839    0.0175661    0.0170197  0.0167988    0.0167658
529.132    0.978087    0.705999  0.60952     0.596315    0.018535     0.0179801  0.0177792    0.0177515
529.48     0.980305    0.703684  0.600778    0.586966    0.0188406    0.0182669  0.0180489    0.0180194
529.829    0.978137    0.706457  0.60391     0.583339    0.0178615    0.0172533  0.0170181    0.0169706
530.177    0.981232    0.700709  0.600187    0.5899      0.0187035    0.0180967  0.0178743    0.0178513
530.526    0.978269    0.703277  0.59012     0.581913    0.0193111    0.018728   0.0184827    0.0184648
530.874    0.967235    0.686514  0.586516    0.574394    0.0165311    0.0158461  0.0155948    0.0155641
531.223    0.9602      0.69337   0.585898    0.582798    0.0169144    0.0162821  0.0160203    0.0160127
531.571    0.959593    0.691095  0.583245    0.574928    0.0170146    0.0163828  0.016122     0.0161017
531.919    0.973944    0.694558  0.594465    0.576482    0.0188958    0.0183023  0.0180849    0.0180456
532.268    0.951671    0.664129  0.57336     0.564894    0.0175577    0.0169327  0.0167305    0.0167115
532.616    0.963551    0.674538  0.573611    0.560242    0.0179041    0.0173295  0.0171243    0.0170969
532.964    0.967072    0.690308  0.586247    0.578499    0.0198736    0.0193988  0.0192172    0.0192036
